,start,end
4314,2020-06-28T13:25:35.000Z,2020-06-28T13:35:35.000Z
4315,2020-06-28T16:35:28.000Z,2020-06-28T16:45:28.000Z
4316,2020-06-28T07:01:31.000Z,2020-06-28T07:11:31.000Z
4317,2020-06-28T06:58:59.000Z,2020-06-28T07:08:59.000Z
4318,2020-06-28T21:01:32.000Z,2020-06-28T21:11:32.000Z
4319,2020-06-28T20:07:48.000Z,2020-06-28T20:17:48.000Z
4320,2020-06-29T04:43:50.000Z,2020-06-29T04:53:50.000Z
4321,2020-06-29T08:56:39.000Z,2020-06-29T09:06:39.000Z
4322,2020-06-29T08:35:01.000Z,2020-06-29T08:45:01.000Z
4323,2020-06-29T11:16:58.000Z,2020-06-29T11:26:58.000Z
4324,2020-06-29T13:52:45.000Z,2020-06-29T14:02:45.000Z
4325,2020-06-29T11:37:26.000Z,2020-06-29T11:47:26.000Z
4326,2020-06-29T06:08:54.000Z,2020-06-29T06:18:54.000Z
4327,2020-06-29T02:15:07.000Z,2020-06-29T02:25:07.000Z
4328,2020-06-29T07:41:28.000Z,2020-06-29T07:51:28.000Z
4329,2020-06-29T08:24:50.000Z,2020-06-29T08:34:50.000Z
4330,2020-06-29T17:48:27.000Z,2020-06-29T17:58:27.000Z
4331,2020-06-29T12:34:19.000Z,2020-06-29T12:44:19.000Z
4332,2020-06-29T06:34:09.000Z,2020-06-29T06:44:09.000Z
4333,2020-06-29T16:22:16.000Z,2020-06-29T16:32:16.000Z
4334,2020-06-29T15:25:05.000Z,2020-06-29T15:35:05.000Z
4335,2020-06-29T11:47:20.000Z,2020-06-29T11:57:20.000Z
4336,2020-06-29T17:25:00.000Z,2020-06-29T17:35:00.000Z
4337,2020-06-29T02:27:06.000Z,2020-06-29T02:37:06.000Z
4338,2020-06-29T16:23:34.000Z,2020-06-29T16:33:34.000Z
4339,2020-06-29T00:58:39.000Z,2020-06-29T01:08:39.000Z
4340,2020-06-29T18:44:24.000Z,2020-06-29T18:54:24.000Z
4341,2020-06-29T16:00:54.000Z,2020-06-29T16:10:54.000Z
4342,2020-06-29T03:19:44.000Z,2020-06-29T03:29:44.000Z
4343,2020-06-29T13:59:52.000Z,2020-06-29T14:09:52.000Z
4344,2020-06-30T01:32:37.000Z,2020-06-30T01:42:37.000Z
4345,2020-06-30T02:38:22.000Z,2020-06-30T02:48:22.000Z
4346,2020-06-30T01:52:39.000Z,2020-06-30T02:02:39.000Z
4347,2020-06-30T19:45:41.000Z,2020-06-30T19:55:41.000Z
4348,2020-06-30T22:57:56.000Z,2020-06-30T23:07:56.000Z
4349,2020-06-30T11:42:19.000Z,2020-06-30T11:52:19.000Z
4350,2020-06-30T19:11:14.000Z,2020-06-30T19:21:14.000Z
4351,2020-06-30T21:39:59.000Z,2020-06-30T21:49:59.000Z
4352,2020-06-30T02:46:41.000Z,2020-06-30T02:56:41.000Z
4353,2020-06-30T19:05:58.000Z,2020-06-30T19:15:58.000Z
4354,2020-06-30T12:43:24.000Z,2020-06-30T12:53:24.000Z
4355,2020-06-30T03:48:49.000Z,2020-06-30T03:58:49.000Z
4356,2020-06-30T07:11:50.000Z,2020-06-30T07:21:50.000Z
4357,2020-06-30T07:56:02.000Z,2020-06-30T08:06:02.000Z
4358,2020-06-30T13:25:43.000Z,2020-06-30T13:35:43.000Z
4359,2020-06-30T18:04:20.000Z,2020-06-30T18:14:20.000Z
4360,2020-06-30T14:52:13.000Z,2020-06-30T15:02:13.000Z
4361,2020-06-30T16:45:14.000Z,2020-06-30T16:55:14.000Z
4362,2020-06-30T10:49:30.000Z,2020-06-30T10:59:30.000Z
4363,2020-06-30T06:17:53.000Z,2020-06-30T06:27:53.000Z
4364,2020-06-30T03:20:01.000Z,2020-06-30T03:30:01.000Z
4365,2020-06-30T10:11:35.000Z,2020-06-30T10:21:35.000Z
4366,2020-06-30T12:10:11.000Z,2020-06-30T12:20:11.000Z
4367,2020-06-30T05:52:40.000Z,2020-06-30T06:02:40.000Z
4368,2020-07-01T03:58:10.000Z,2020-07-01T04:08:10.000Z
4369,2020-07-01T14:59:39.000Z,2020-07-01T15:09:39.000Z
4370,2020-07-01T12:39:45.000Z,2020-07-01T12:49:45.000Z
4371,2020-07-01T05:46:09.000Z,2020-07-01T05:56:09.000Z
4372,2020-07-01T16:09:33.000Z,2020-07-01T16:19:33.000Z
4373,2020-07-01T08:47:48.000Z,2020-07-01T08:57:48.000Z
4374,2020-07-01T04:09:45.000Z,2020-07-01T04:19:45.000Z
4375,2020-07-01T04:40:03.000Z,2020-07-01T04:50:03.000Z
4376,2020-07-01T15:08:50.000Z,2020-07-01T15:18:50.000Z
4377,2020-07-01T21:33:13.000Z,2020-07-01T21:43:13.000Z
4378,2020-07-01T04:15:09.000Z,2020-07-01T04:25:09.000Z
4379,2020-07-01T09:00:25.000Z,2020-07-01T09:10:25.000Z
4380,2020-07-01T08:44:10.000Z,2020-07-01T08:54:10.000Z
4381,2020-07-01T16:22:46.000Z,2020-07-01T16:32:46.000Z
4382,2020-07-01T04:53:19.000Z,2020-07-01T05:03:19.000Z
4383,2020-07-01T11:06:19.000Z,2020-07-01T11:16:19.000Z
4384,2020-07-01T18:27:53.000Z,2020-07-01T18:37:53.000Z
4385,2020-07-01T20:20:47.000Z,2020-07-01T20:30:47.000Z
4386,2020-07-01T02:16:34.000Z,2020-07-01T02:26:34.000Z
4387,2020-07-01T11:23:52.000Z,2020-07-01T11:33:52.000Z
4388,2020-07-01T08:07:42.000Z,2020-07-01T08:17:42.000Z
4389,2020-07-01T15:57:29.000Z,2020-07-01T16:07:29.000Z
4390,2020-07-01T18:03:03.000Z,2020-07-01T18:13:03.000Z
4391,2020-07-01T14:37:33.000Z,2020-07-01T14:47:33.000Z
4392,2020-07-02T06:50:38.000Z,2020-07-02T07:00:38.000Z
4393,2020-07-02T04:19:52.000Z,2020-07-02T04:29:52.000Z
4394,2020-07-02T15:56:32.000Z,2020-07-02T16:06:32.000Z
4395,2020-07-02T12:37:28.000Z,2020-07-02T12:47:28.000Z
4396,2020-07-02T11:32:45.000Z,2020-07-02T11:42:45.000Z
4397,2020-07-02T06:24:19.000Z,2020-07-02T06:34:19.000Z
4398,2020-07-02T13:46:53.000Z,2020-07-02T13:56:53.000Z
4399,2020-07-02T17:17:27.000Z,2020-07-02T17:27:27.000Z
4400,2020-07-02T12:16:41.000Z,2020-07-02T12:26:41.000Z
4401,2020-07-02T14:21:41.000Z,2020-07-02T14:31:41.000Z
4402,2020-07-02T01:02:45.000Z,2020-07-02T01:12:45.000Z
4403,2020-07-02T16:50:48.000Z,2020-07-02T17:00:48.000Z
4404,2020-07-02T06:46:29.000Z,2020-07-02T06:56:29.000Z
4405,2020-07-02T05:27:09.000Z,2020-07-02T05:37:09.000Z
4406,2020-07-02T12:51:24.000Z,2020-07-02T13:01:24.000Z
4407,2020-07-02T01:05:25.000Z,2020-07-02T01:15:25.000Z
4408,2020-07-02T00:59:40.000Z,2020-07-02T01:09:40.000Z
4409,2020-07-02T09:40:56.000Z,2020-07-02T09:50:56.000Z
4410,2020-07-02T08:53:17.000Z,2020-07-02T09:03:17.000Z
4411,2020-07-02T06:17:05.000Z,2020-07-02T06:27:05.000Z
4412,2020-07-02T05:11:50.000Z,2020-07-02T05:21:50.000Z
4413,2020-07-02T09:46:55.000Z,2020-07-02T09:56:55.000Z
4414,2020-07-02T23:48:45.000Z,2020-07-02T23:58:45.000Z
4415,2020-07-02T01:26:36.000Z,2020-07-02T01:36:36.000Z
4416,2020-07-03T11:56:41.000Z,2020-07-03T12:06:41.000Z
4417,2020-07-03T05:22:20.000Z,2020-07-03T05:32:20.000Z
4418,2020-07-03T19:57:46.000Z,2020-07-03T20:07:46.000Z
4419,2020-07-03T23:40:52.000Z,2020-07-03T23:50:52.000Z
4420,2020-07-03T04:00:39.000Z,2020-07-03T04:10:39.000Z
4421,2020-07-03T19:26:48.000Z,2020-07-03T19:36:48.000Z
4422,2020-07-03T11:15:37.000Z,2020-07-03T11:25:37.000Z
4423,2020-07-03T20:01:46.000Z,2020-07-03T20:11:46.000Z
4424,2020-07-03T08:30:56.000Z,2020-07-03T08:40:56.000Z
4425,2020-07-03T12:33:07.000Z,2020-07-03T12:43:07.000Z
4426,2020-07-03T04:54:07.000Z,2020-07-03T05:04:07.000Z
4427,2020-07-03T04:18:28.000Z,2020-07-03T04:28:28.000Z
4428,2020-07-03T23:37:05.000Z,2020-07-03T23:47:05.000Z
4429,2020-07-03T04:32:11.000Z,2020-07-03T04:42:11.000Z
4430,2020-07-03T15:15:06.000Z,2020-07-03T15:25:06.000Z
4431,2020-07-03T15:51:44.000Z,2020-07-03T16:01:44.000Z
4432,2020-07-03T03:08:43.000Z,2020-07-03T03:18:43.000Z
4433,2020-07-03T01:36:23.000Z,2020-07-03T01:46:23.000Z
4434,2020-07-03T09:40:18.000Z,2020-07-03T09:50:18.000Z
4435,2020-07-03T04:07:30.000Z,2020-07-03T04:17:30.000Z
4436,2020-07-03T06:32:14.000Z,2020-07-03T06:42:14.000Z
4437,2020-07-03T18:07:59.000Z,2020-07-03T18:17:59.000Z
4438,2020-07-03T17:34:22.000Z,2020-07-03T17:44:22.000Z
4439,2020-07-03T03:40:58.000Z,2020-07-03T03:50:58.000Z
4440,2020-07-04T17:47:30.000Z,2020-07-04T17:57:30.000Z
4441,2020-07-04T23:15:43.000Z,2020-07-04T23:25:43.000Z
4442,2020-07-04T05:55:32.000Z,2020-07-04T06:05:32.000Z
4443,2020-07-04T08:01:01.000Z,2020-07-04T08:11:01.000Z
4444,2020-07-04T10:34:32.000Z,2020-07-04T10:44:32.000Z
4445,2020-07-04T22:04:38.000Z,2020-07-04T22:14:38.000Z
4446,2020-07-04T05:29:12.000Z,2020-07-04T05:39:12.000Z
4447,2020-07-04T10:20:03.000Z,2020-07-04T10:30:03.000Z
4448,2020-07-04T00:14:20.000Z,2020-07-04T00:24:20.000Z
4449,2020-07-04T01:09:42.000Z,2020-07-04T01:19:42.000Z
4450,2020-07-04T04:31:49.000Z,2020-07-04T04:41:49.000Z
4451,2020-07-04T20:06:10.000Z,2020-07-04T20:16:10.000Z
4452,2020-07-04T18:07:15.000Z,2020-07-04T18:17:15.000Z
4453,2020-07-04T10:29:57.000Z,2020-07-04T10:39:57.000Z
4454,2020-07-04T05:40:17.000Z,2020-07-04T05:50:17.000Z
4455,2020-07-04T22:46:19.000Z,2020-07-04T22:56:19.000Z
4456,2020-07-04T19:44:59.000Z,2020-07-04T19:54:59.000Z
4457,2020-07-04T06:42:26.000Z,2020-07-04T06:52:26.000Z
4458,2020-07-04T12:00:31.000Z,2020-07-04T12:10:31.000Z
4459,2020-07-04T20:51:13.000Z,2020-07-04T21:01:13.000Z
4460,2020-07-04T23:10:42.000Z,2020-07-04T23:20:42.000Z
4461,2020-07-04T23:10:03.000Z,2020-07-04T23:20:03.000Z
4462,2020-07-04T01:03:39.000Z,2020-07-04T01:13:39.000Z
4463,2020-07-04T17:19:15.000Z,2020-07-04T17:29:15.000Z
4464,2020-07-05T21:12:27.000Z,2020-07-05T21:22:27.000Z
4465,2020-07-05T08:09:49.000Z,2020-07-05T08:19:49.000Z
4466,2020-07-05T18:54:36.000Z,2020-07-05T19:04:36.000Z
4467,2020-07-05T01:45:58.000Z,2020-07-05T01:55:58.000Z
4468,2020-07-05T20:02:53.000Z,2020-07-05T20:12:53.000Z
4469,2020-07-05T19:58:08.000Z,2020-07-05T20:08:08.000Z
4470,2020-07-05T14:51:23.000Z,2020-07-05T15:01:23.000Z
4471,2020-07-05T09:30:54.000Z,2020-07-05T09:40:54.000Z
4472,2020-07-05T12:07:19.000Z,2020-07-05T12:17:19.000Z
4473,2020-07-05T11:01:20.000Z,2020-07-05T11:11:20.000Z
4474,2020-07-05T12:09:00.000Z,2020-07-05T12:19:00.000Z
4475,2020-07-05T22:13:13.000Z,2020-07-05T22:23:13.000Z
4476,2020-07-05T14:35:20.000Z,2020-07-05T14:45:20.000Z
4477,2020-07-05T12:25:38.000Z,2020-07-05T12:35:38.000Z
4478,2020-07-05T22:11:36.000Z,2020-07-05T22:21:36.000Z
4479,2020-07-05T17:51:34.000Z,2020-07-05T18:01:34.000Z
4480,2020-07-05T12:25:04.000Z,2020-07-05T12:35:04.000Z
4481,2020-07-05T07:39:29.000Z,2020-07-05T07:49:29.000Z
4482,2020-07-05T05:02:12.000Z,2020-07-05T05:12:12.000Z
4483,2020-07-05T13:03:46.000Z,2020-07-05T13:13:46.000Z
4484,2020-07-05T12:08:58.000Z,2020-07-05T12:18:58.000Z
4485,2020-07-05T18:47:50.000Z,2020-07-05T18:57:50.000Z
4486,2020-07-05T03:05:50.000Z,2020-07-05T03:15:50.000Z
4487,2020-07-05T11:15:24.000Z,2020-07-05T11:25:24.000Z
4488,2020-07-06T00:42:20.000Z,2020-07-06T00:52:20.000Z
4489,2020-07-06T11:08:15.000Z,2020-07-06T11:18:15.000Z
4490,2020-07-06T04:45:34.000Z,2020-07-06T04:55:34.000Z
4491,2020-07-06T03:43:03.000Z,2020-07-06T03:53:03.000Z
4492,2020-07-06T11:57:15.000Z,2020-07-06T12:07:15.000Z
4493,2020-07-06T14:16:20.000Z,2020-07-06T14:26:20.000Z
4494,2020-07-06T12:13:52.000Z,2020-07-06T12:23:52.000Z
4495,2020-07-06T11:31:54.000Z,2020-07-06T11:41:54.000Z
4496,2020-07-06T03:42:54.000Z,2020-07-06T03:52:54.000Z
4497,2020-07-06T03:28:35.000Z,2020-07-06T03:38:35.000Z
4498,2020-07-06T09:55:52.000Z,2020-07-06T10:05:52.000Z
4499,2020-07-06T03:47:07.000Z,2020-07-06T03:57:07.000Z
4500,2020-07-06T08:22:01.000Z,2020-07-06T08:32:01.000Z
4501,2020-07-06T20:54:56.000Z,2020-07-06T21:04:56.000Z
4502,2020-07-06T07:51:00.000Z,2020-07-06T08:01:00.000Z
4503,2020-07-06T03:09:23.000Z,2020-07-06T03:19:23.000Z
4504,2020-07-06T20:48:44.000Z,2020-07-06T20:58:44.000Z
4505,2020-07-06T18:46:41.000Z,2020-07-06T18:56:41.000Z
4506,2020-07-06T13:53:52.000Z,2020-07-06T14:03:52.000Z
4507,2020-07-06T22:13:48.000Z,2020-07-06T22:23:48.000Z
4508,2020-07-06T23:31:21.000Z,2020-07-06T23:41:21.000Z
4509,2020-07-06T20:15:49.000Z,2020-07-06T20:25:49.000Z
4510,2020-07-06T02:04:11.000Z,2020-07-06T02:14:11.000Z
4511,2020-07-06T09:16:26.000Z,2020-07-06T09:26:26.000Z
4512,2020-07-07T23:26:03.000Z,2020-07-07T23:36:03.000Z
4513,2020-07-07T01:44:22.000Z,2020-07-07T01:54:22.000Z
4514,2020-07-07T14:57:55.000Z,2020-07-07T15:07:55.000Z
4515,2020-07-07T06:43:44.000Z,2020-07-07T06:53:44.000Z
4516,2020-07-07T00:27:08.000Z,2020-07-07T00:37:08.000Z
4517,2020-07-07T02:21:10.000Z,2020-07-07T02:31:10.000Z
4518,2020-07-07T07:43:18.000Z,2020-07-07T07:53:18.000Z
4519,2020-07-07T06:33:42.000Z,2020-07-07T06:43:42.000Z
4520,2020-07-07T22:14:06.000Z,2020-07-07T22:24:06.000Z
4521,2020-07-07T16:53:31.000Z,2020-07-07T17:03:31.000Z
4522,2020-07-07T06:01:29.000Z,2020-07-07T06:11:29.000Z
4523,2020-07-07T18:12:57.000Z,2020-07-07T18:22:57.000Z
4524,2020-07-07T15:42:39.000Z,2020-07-07T15:52:39.000Z
4525,2020-07-07T18:00:30.000Z,2020-07-07T18:10:30.000Z
4526,2020-07-07T05:13:41.000Z,2020-07-07T05:23:41.000Z
4527,2020-07-07T21:00:46.000Z,2020-07-07T21:10:46.000Z
4528,2020-07-07T21:30:38.000Z,2020-07-07T21:40:38.000Z
4529,2020-07-07T03:45:36.000Z,2020-07-07T03:55:36.000Z
4530,2020-07-07T04:57:05.000Z,2020-07-07T05:07:05.000Z
4531,2020-07-07T10:54:37.000Z,2020-07-07T11:04:37.000Z
4532,2020-07-07T09:42:13.000Z,2020-07-07T09:52:13.000Z
4533,2020-07-07T14:06:37.000Z,2020-07-07T14:16:37.000Z
4534,2020-07-07T07:13:58.000Z,2020-07-07T07:23:58.000Z
4535,2020-07-07T22:08:29.000Z,2020-07-07T22:18:29.000Z
4536,2020-07-08T13:26:47.000Z,2020-07-08T13:36:47.000Z
4537,2020-07-08T02:24:41.000Z,2020-07-08T02:34:41.000Z
4538,2020-07-08T08:57:10.000Z,2020-07-08T09:07:10.000Z
4539,2020-07-08T23:42:25.000Z,2020-07-08T23:52:25.000Z
4540,2020-07-08T00:42:23.000Z,2020-07-08T00:52:23.000Z
4541,2020-07-08T14:20:27.000Z,2020-07-08T14:30:27.000Z
4542,2020-07-08T03:28:59.000Z,2020-07-08T03:38:59.000Z
4543,2020-07-08T02:14:20.000Z,2020-07-08T02:24:20.000Z
4544,2020-07-08T02:51:15.000Z,2020-07-08T03:01:15.000Z
4545,2020-07-08T20:19:10.000Z,2020-07-08T20:29:10.000Z
4546,2020-07-08T00:15:26.000Z,2020-07-08T00:25:26.000Z
4547,2020-07-08T19:21:45.000Z,2020-07-08T19:31:45.000Z
4548,2020-07-08T06:41:28.000Z,2020-07-08T06:51:28.000Z
4549,2020-07-08T03:59:36.000Z,2020-07-08T04:09:36.000Z
4550,2020-07-08T02:09:07.000Z,2020-07-08T02:19:07.000Z
4551,2020-07-08T18:36:24.000Z,2020-07-08T18:46:24.000Z
4552,2020-07-08T07:26:26.000Z,2020-07-08T07:36:26.000Z
4553,2020-07-08T22:24:02.000Z,2020-07-08T22:34:02.000Z
4554,2020-07-08T22:15:08.000Z,2020-07-08T22:25:08.000Z
4555,2020-07-08T01:53:30.000Z,2020-07-08T02:03:30.000Z
4556,2020-07-08T20:05:18.000Z,2020-07-08T20:15:18.000Z
4557,2020-07-08T22:31:19.000Z,2020-07-08T22:41:19.000Z
4558,2020-07-08T04:11:17.000Z,2020-07-08T04:21:17.000Z
4559,2020-07-08T11:54:01.000Z,2020-07-08T12:04:01.000Z
4560,2020-07-09T11:08:47.000Z,2020-07-09T11:18:47.000Z
4561,2020-07-09T20:17:54.000Z,2020-07-09T20:27:54.000Z
4562,2020-07-09T05:26:17.000Z,2020-07-09T05:36:17.000Z
4563,2020-07-09T11:16:44.000Z,2020-07-09T11:26:44.000Z
4564,2020-07-09T11:20:00.000Z,2020-07-09T11:30:00.000Z
4565,2020-07-09T08:17:05.000Z,2020-07-09T08:27:05.000Z
4566,2020-07-09T17:27:00.000Z,2020-07-09T17:37:00.000Z
4567,2020-07-09T13:08:27.000Z,2020-07-09T13:18:27.000Z
4568,2020-07-09T14:43:11.000Z,2020-07-09T14:53:11.000Z
4569,2020-07-09T03:30:47.000Z,2020-07-09T03:40:47.000Z
4570,2020-07-09T06:47:13.000Z,2020-07-09T06:57:13.000Z
4571,2020-07-09T00:33:20.000Z,2020-07-09T00:43:20.000Z
4572,2020-07-09T23:34:06.000Z,2020-07-09T23:44:06.000Z
4573,2020-07-09T16:27:39.000Z,2020-07-09T16:37:39.000Z
4574,2020-07-09T13:48:32.000Z,2020-07-09T13:58:32.000Z
4575,2020-07-09T03:45:35.000Z,2020-07-09T03:55:35.000Z
4576,2020-07-09T05:22:39.000Z,2020-07-09T05:32:39.000Z
4577,2020-07-09T04:42:40.000Z,2020-07-09T04:52:40.000Z
4578,2020-07-09T14:03:27.000Z,2020-07-09T14:13:27.000Z
4579,2020-07-09T07:27:23.000Z,2020-07-09T07:37:23.000Z
4580,2020-07-09T13:48:53.000Z,2020-07-09T13:58:53.000Z
4581,2020-07-09T08:48:36.000Z,2020-07-09T08:58:36.000Z
4582,2020-07-09T10:59:28.000Z,2020-07-09T11:09:28.000Z
4583,2020-07-09T14:14:26.000Z,2020-07-09T14:24:26.000Z
4584,2020-07-10T02:19:40.000Z,2020-07-10T02:29:40.000Z
4585,2020-07-10T15:31:27.000Z,2020-07-10T15:41:27.000Z
4586,2020-07-10T05:38:12.000Z,2020-07-10T05:48:12.000Z
4587,2020-07-10T04:44:30.000Z,2020-07-10T04:54:30.000Z
4588,2020-07-10T18:49:36.000Z,2020-07-10T18:59:36.000Z
4589,2020-07-10T00:43:32.000Z,2020-07-10T00:53:32.000Z
4590,2020-07-10T20:52:09.000Z,2020-07-10T21:02:09.000Z
4591,2020-07-10T10:32:00.000Z,2020-07-10T10:42:00.000Z
4592,2020-07-10T18:05:23.000Z,2020-07-10T18:15:23.000Z
4593,2020-07-10T06:28:19.000Z,2020-07-10T06:38:19.000Z
4594,2020-07-10T12:12:09.000Z,2020-07-10T12:22:09.000Z
4595,2020-07-10T10:10:25.000Z,2020-07-10T10:20:25.000Z
4596,2020-07-10T04:20:33.000Z,2020-07-10T04:30:33.000Z
4597,2020-07-10T16:15:48.000Z,2020-07-10T16:25:48.000Z
4598,2020-07-10T11:30:31.000Z,2020-07-10T11:40:31.000Z
4599,2020-07-10T18:19:03.000Z,2020-07-10T18:29:03.000Z
4600,2020-07-10T10:34:43.000Z,2020-07-10T10:44:43.000Z
4601,2020-07-10T18:29:57.000Z,2020-07-10T18:39:57.000Z
4602,2020-07-10T00:51:16.000Z,2020-07-10T01:01:16.000Z
4603,2020-07-10T15:05:58.000Z,2020-07-10T15:15:58.000Z
4604,2020-07-10T18:05:24.000Z,2020-07-10T18:15:24.000Z
4605,2020-07-10T23:39:43.000Z,2020-07-10T23:49:43.000Z
4606,2020-07-10T10:43:58.000Z,2020-07-10T10:53:58.000Z
4607,2020-07-10T13:47:43.000Z,2020-07-10T13:57:43.000Z
4608,2020-07-11T20:08:59.000Z,2020-07-11T20:18:59.000Z
4609,2020-07-11T23:06:43.000Z,2020-07-11T23:16:43.000Z
4610,2020-07-11T03:08:06.000Z,2020-07-11T03:18:06.000Z
4611,2020-07-11T15:17:11.000Z,2020-07-11T15:27:11.000Z
4612,2020-07-11T19:32:57.000Z,2020-07-11T19:42:57.000Z
4613,2020-07-11T18:18:43.000Z,2020-07-11T18:28:43.000Z
4614,2020-07-11T15:57:13.000Z,2020-07-11T16:07:13.000Z
4615,2020-07-11T22:57:01.000Z,2020-07-11T23:07:01.000Z
4616,2020-07-11T10:01:36.000Z,2020-07-11T10:11:36.000Z
4617,2020-07-11T08:25:33.000Z,2020-07-11T08:35:33.000Z
4618,2020-07-11T21:00:49.000Z,2020-07-11T21:10:49.000Z
4619,2020-07-11T09:31:30.000Z,2020-07-11T09:41:30.000Z
4620,2020-07-11T09:38:10.000Z,2020-07-11T09:48:10.000Z
4621,2020-07-11T01:02:41.000Z,2020-07-11T01:12:41.000Z
4622,2020-07-11T08:25:53.000Z,2020-07-11T08:35:53.000Z
4623,2020-07-11T11:39:56.000Z,2020-07-11T11:49:56.000Z
4624,2020-07-11T11:10:04.000Z,2020-07-11T11:20:04.000Z
4625,2020-07-11T18:30:31.000Z,2020-07-11T18:40:31.000Z
4626,2020-07-11T19:41:27.000Z,2020-07-11T19:51:27.000Z
4627,2020-07-11T19:52:38.000Z,2020-07-11T20:02:38.000Z
4628,2020-07-11T15:01:27.000Z,2020-07-11T15:11:27.000Z
4629,2020-07-11T12:52:50.000Z,2020-07-11T13:02:50.000Z
4630,2020-07-11T18:06:23.000Z,2020-07-11T18:16:23.000Z
4631,2020-07-11T03:39:47.000Z,2020-07-11T03:49:47.000Z
4632,2020-07-12T19:20:33.000Z,2020-07-12T19:30:33.000Z
4633,2020-07-12T08:05:25.000Z,2020-07-12T08:15:25.000Z
4634,2020-07-12T10:28:17.000Z,2020-07-12T10:38:17.000Z
4635,2020-07-12T17:34:44.000Z,2020-07-12T17:44:44.000Z
4636,2020-07-12T08:27:09.000Z,2020-07-12T08:37:09.000Z
4637,2020-07-12T05:28:08.000Z,2020-07-12T05:38:08.000Z
4638,2020-07-12T17:50:05.000Z,2020-07-12T18:00:05.000Z
4639,2020-07-12T12:01:20.000Z,2020-07-12T12:11:20.000Z
4640,2020-07-12T01:40:43.000Z,2020-07-12T01:50:43.000Z
4641,2020-07-12T17:17:06.000Z,2020-07-12T17:27:06.000Z
4642,2020-07-12T12:17:27.000Z,2020-07-12T12:27:27.000Z
4643,2020-07-12T10:32:35.000Z,2020-07-12T10:42:35.000Z
4644,2020-07-12T11:47:25.000Z,2020-07-12T11:57:25.000Z
4645,2020-07-12T02:48:27.000Z,2020-07-12T02:58:27.000Z
4646,2020-07-12T22:56:15.000Z,2020-07-12T23:06:15.000Z
4647,2020-07-12T00:26:23.000Z,2020-07-12T00:36:23.000Z
4648,2020-07-12T23:35:55.000Z,2020-07-12T23:45:55.000Z
4649,2020-07-12T22:15:04.000Z,2020-07-12T22:25:04.000Z
4650,2020-07-12T11:09:50.000Z,2020-07-12T11:19:50.000Z
4651,2020-07-12T02:21:43.000Z,2020-07-12T02:31:43.000Z
4652,2020-07-12T22:26:00.000Z,2020-07-12T22:36:00.000Z
4653,2020-07-12T23:27:26.000Z,2020-07-12T23:37:26.000Z
4654,2020-07-12T15:07:21.000Z,2020-07-12T15:17:21.000Z
4655,2020-07-12T04:04:09.000Z,2020-07-12T04:14:09.000Z
4656,2020-07-13T17:04:41.000Z,2020-07-13T17:14:41.000Z
4657,2020-07-13T19:18:09.000Z,2020-07-13T19:28:09.000Z
4658,2020-07-13T18:05:59.000Z,2020-07-13T18:15:59.000Z
4659,2020-07-13T16:08:28.000Z,2020-07-13T16:18:28.000Z
4660,2020-07-13T14:22:47.000Z,2020-07-13T14:32:47.000Z
4661,2020-07-13T11:29:20.000Z,2020-07-13T11:39:20.000Z
4662,2020-07-13T16:57:05.000Z,2020-07-13T17:07:05.000Z
4663,2020-07-13T08:49:35.000Z,2020-07-13T08:59:35.000Z
4664,2020-07-13T15:54:58.000Z,2020-07-13T16:04:58.000Z
4665,2020-07-13T06:51:47.000Z,2020-07-13T07:01:47.000Z
4666,2020-07-13T08:54:30.000Z,2020-07-13T09:04:30.000Z
4667,2020-07-13T11:22:53.000Z,2020-07-13T11:32:53.000Z
4668,2020-07-13T05:42:24.000Z,2020-07-13T05:52:24.000Z
4669,2020-07-13T10:16:50.000Z,2020-07-13T10:26:50.000Z
4670,2020-07-13T13:54:41.000Z,2020-07-13T14:04:41.000Z
4671,2020-07-13T13:03:28.000Z,2020-07-13T13:13:28.000Z
4672,2020-07-13T17:34:56.000Z,2020-07-13T17:44:56.000Z
4673,2020-07-13T12:28:29.000Z,2020-07-13T12:38:29.000Z
4674,2020-07-13T13:06:07.000Z,2020-07-13T13:16:07.000Z
4675,2020-07-13T04:30:21.000Z,2020-07-13T04:40:21.000Z
4676,2020-07-13T11:43:32.000Z,2020-07-13T11:53:32.000Z
4677,2020-07-13T20:19:05.000Z,2020-07-13T20:29:05.000Z
4678,2020-07-13T03:19:03.000Z,2020-07-13T03:29:03.000Z
4679,2020-07-13T00:18:27.000Z,2020-07-13T00:28:27.000Z
4680,2020-07-14T00:53:38.000Z,2020-07-14T01:03:38.000Z
4681,2020-07-14T10:35:09.000Z,2020-07-14T10:45:09.000Z
4682,2020-07-14T02:41:04.000Z,2020-07-14T02:51:04.000Z
4683,2020-07-14T15:28:53.000Z,2020-07-14T15:38:53.000Z
4684,2020-07-14T08:28:31.000Z,2020-07-14T08:38:31.000Z
4685,2020-07-14T18:07:33.000Z,2020-07-14T18:17:33.000Z
4686,2020-07-14T18:50:55.000Z,2020-07-14T19:00:55.000Z
4687,2020-07-14T06:53:05.000Z,2020-07-14T07:03:05.000Z
4688,2020-07-14T09:38:36.000Z,2020-07-14T09:48:36.000Z
4689,2020-07-14T19:14:32.000Z,2020-07-14T19:24:32.000Z
4690,2020-07-14T21:46:44.000Z,2020-07-14T21:56:44.000Z
4691,2020-07-14T14:39:43.000Z,2020-07-14T14:49:43.000Z
