,start,end
16122,2021-11-02T16:58:42.000Z,2021-11-02T17:18:42.000Z
16123,2021-11-02T16:39:51.000Z,2021-11-02T16:59:51.000Z
16124,2021-11-02T15:39:48.000Z,2021-11-02T15:59:48.000Z
16125,2021-11-02T16:21:42.000Z,2021-11-02T16:41:42.000Z
16126,2021-11-02T20:42:24.000Z,2021-11-02T21:02:24.000Z
16127,2021-11-02T17:54:53.000Z,2021-11-02T18:14:53.000Z
16128,2021-11-03T02:48:34.000Z,2021-11-03T03:08:34.000Z
16129,2021-11-03T07:22:26.000Z,2021-11-03T07:42:26.000Z
16130,2021-11-03T16:45:33.000Z,2021-11-03T17:05:33.000Z
16131,2021-11-03T20:49:29.000Z,2021-11-03T21:09:29.000Z
16132,2021-11-03T10:15:39.000Z,2021-11-03T10:35:39.000Z
16133,2021-11-03T21:41:02.000Z,2021-11-03T22:01:02.000Z
16134,2021-11-03T00:44:33.000Z,2021-11-03T01:04:33.000Z
16135,2021-11-03T11:35:59.000Z,2021-11-03T11:55:59.000Z
16136,2021-11-03T11:57:42.000Z,2021-11-03T12:17:42.000Z
16137,2021-11-03T12:58:58.000Z,2021-11-03T13:18:58.000Z
16138,2021-11-03T22:48:40.000Z,2021-11-03T23:08:40.000Z
16139,2021-11-03T14:49:27.000Z,2021-11-03T15:09:27.000Z
16140,2021-11-03T09:58:42.000Z,2021-11-03T10:18:42.000Z
16141,2021-11-03T08:57:35.000Z,2021-11-03T09:17:35.000Z
16142,2021-11-03T14:10:24.000Z,2021-11-03T14:30:24.000Z
16143,2021-11-03T00:53:38.000Z,2021-11-03T01:13:38.000Z
16144,2021-11-03T02:08:53.000Z,2021-11-03T02:28:53.000Z
16145,2021-11-03T04:04:13.000Z,2021-11-03T04:24:13.000Z
16146,2021-11-03T15:44:57.000Z,2021-11-03T16:04:57.000Z
16147,2021-11-03T15:37:46.000Z,2021-11-03T15:57:46.000Z
16148,2021-11-03T05:30:20.000Z,2021-11-03T05:50:20.000Z
16149,2021-11-03T06:10:31.000Z,2021-11-03T06:30:31.000Z
16150,2021-11-03T01:58:31.000Z,2021-11-03T02:18:31.000Z
16151,2021-11-03T16:52:48.000Z,2021-11-03T17:12:48.000Z
16152,2021-11-04T20:09:54.000Z,2021-11-04T20:29:54.000Z
16153,2021-11-04T18:54:48.000Z,2021-11-04T19:14:48.000Z
16154,2021-11-04T17:50:55.000Z,2021-11-04T18:10:55.000Z
16155,2021-11-04T02:50:45.000Z,2021-11-04T03:10:45.000Z
16156,2021-11-04T04:31:57.000Z,2021-11-04T04:51:57.000Z
16157,2021-11-04T01:58:16.000Z,2021-11-04T02:18:16.000Z
16158,2021-11-04T02:15:12.000Z,2021-11-04T02:35:12.000Z
16159,2021-11-04T21:27:30.000Z,2021-11-04T21:47:30.000Z
16160,2021-11-04T05:52:28.000Z,2021-11-04T06:12:28.000Z
16161,2021-11-04T02:25:47.000Z,2021-11-04T02:45:47.000Z
16162,2021-11-04T15:02:15.000Z,2021-11-04T15:22:15.000Z
16163,2021-11-04T02:59:52.000Z,2021-11-04T03:19:52.000Z
16164,2021-11-04T00:46:32.000Z,2021-11-04T01:06:32.000Z
16165,2021-11-04T02:50:38.000Z,2021-11-04T03:10:38.000Z
16166,2021-11-04T19:52:05.000Z,2021-11-04T20:12:05.000Z
16167,2021-11-04T10:51:44.000Z,2021-11-04T11:11:44.000Z
16168,2021-11-04T07:06:15.000Z,2021-11-04T07:26:15.000Z
16169,2021-11-04T06:04:36.000Z,2021-11-04T06:24:36.000Z
16170,2021-11-04T02:02:54.000Z,2021-11-04T02:22:54.000Z
16171,2021-11-04T04:15:13.000Z,2021-11-04T04:35:13.000Z
16172,2021-11-04T18:41:02.000Z,2021-11-04T19:01:02.000Z
16173,2021-11-04T04:46:24.000Z,2021-11-04T05:06:24.000Z
16174,2021-11-04T19:17:20.000Z,2021-11-04T19:37:20.000Z
16175,2021-11-04T18:05:45.000Z,2021-11-04T18:25:45.000Z
16176,2021-11-05T04:01:51.000Z,2021-11-05T04:21:51.000Z
16177,2021-11-05T16:26:09.000Z,2021-11-05T16:46:09.000Z
16178,2021-11-05T06:17:03.000Z,2021-11-05T06:37:03.000Z
16179,2021-11-05T02:18:01.000Z,2021-11-05T02:38:01.000Z
16180,2021-11-05T10:59:14.000Z,2021-11-05T11:19:14.000Z
16181,2021-11-05T14:57:29.000Z,2021-11-05T15:17:29.000Z
16182,2021-11-05T17:02:50.000Z,2021-11-05T17:22:50.000Z
16183,2021-11-05T20:02:12.000Z,2021-11-05T20:22:12.000Z
16184,2021-11-05T05:40:31.000Z,2021-11-05T06:00:31.000Z
16185,2021-11-05T09:52:32.000Z,2021-11-05T10:12:32.000Z
16186,2021-11-05T01:17:12.000Z,2021-11-05T01:37:12.000Z
16187,2021-11-05T22:23:08.000Z,2021-11-05T22:43:08.000Z
16188,2021-11-05T12:39:11.000Z,2021-11-05T12:59:11.000Z
16189,2021-11-05T03:01:13.000Z,2021-11-05T03:21:13.000Z
16190,2021-11-05T10:21:15.000Z,2021-11-05T10:41:15.000Z
16191,2021-11-05T01:05:23.000Z,2021-11-05T01:25:23.000Z
16192,2021-11-05T04:28:47.000Z,2021-11-05T04:48:47.000Z
16193,2021-11-05T18:00:30.000Z,2021-11-05T18:20:30.000Z
16194,2021-11-05T17:21:24.000Z,2021-11-05T17:41:24.000Z
16195,2021-11-05T17:12:03.000Z,2021-11-05T17:32:03.000Z
16196,2021-11-05T14:42:16.000Z,2021-11-05T15:02:16.000Z
16197,2021-11-05T19:31:37.000Z,2021-11-05T19:51:37.000Z
16198,2021-11-05T20:49:52.000Z,2021-11-05T21:09:52.000Z
16199,2021-11-05T23:12:20.000Z,2021-11-05T23:32:20.000Z
16200,2021-11-06T03:08:24.000Z,2021-11-06T03:28:24.000Z
16201,2021-11-06T15:40:14.000Z,2021-11-06T16:00:14.000Z
16202,2021-11-06T19:26:59.000Z,2021-11-06T19:46:59.000Z
16203,2021-11-06T04:18:38.000Z,2021-11-06T04:38:38.000Z
16204,2021-11-06T07:16:06.000Z,2021-11-06T07:36:06.000Z
16205,2021-11-06T01:46:29.000Z,2021-11-06T02:06:29.000Z
16206,2021-11-06T11:07:14.000Z,2021-11-06T11:27:14.000Z
16207,2021-11-06T12:10:31.000Z,2021-11-06T12:30:31.000Z
16208,2021-11-06T11:51:58.000Z,2021-11-06T12:11:58.000Z
16209,2021-11-06T13:34:45.000Z,2021-11-06T13:54:45.000Z
16210,2021-11-06T22:29:21.000Z,2021-11-06T22:49:21.000Z
16211,2021-11-06T13:48:33.000Z,2021-11-06T14:08:33.000Z
16212,2021-11-06T16:47:11.000Z,2021-11-06T17:07:11.000Z
16213,2021-11-06T23:54:39.000Z,2021-11-07T00:14:39.000Z
16214,2021-11-06T13:52:41.000Z,2021-11-06T14:12:41.000Z
16215,2021-11-06T03:28:37.000Z,2021-11-06T03:48:37.000Z
16216,2021-11-06T20:30:12.000Z,2021-11-06T20:50:12.000Z
16217,2021-11-06T11:08:44.000Z,2021-11-06T11:28:44.000Z
16218,2021-11-06T02:51:40.000Z,2021-11-06T03:11:40.000Z
16219,2021-11-06T15:18:46.000Z,2021-11-06T15:38:46.000Z
16220,2021-11-06T23:48:30.000Z,2021-11-07T00:08:30.000Z
16221,2021-11-06T08:48:22.000Z,2021-11-06T09:08:22.000Z
16222,2021-11-06T08:17:20.000Z,2021-11-06T08:37:20.000Z
16223,2021-11-06T23:38:33.000Z,2021-11-06T23:58:33.000Z
16224,2021-11-07T01:44:32.000Z,2021-11-07T02:04:32.000Z
16225,2021-11-07T07:50:14.000Z,2021-11-07T08:10:14.000Z
16226,2021-11-07T21:12:26.000Z,2021-11-07T21:32:26.000Z
16227,2021-11-07T02:47:48.000Z,2021-11-07T03:07:48.000Z
16228,2021-11-07T18:08:40.000Z,2021-11-07T18:28:40.000Z
16229,2021-11-07T12:45:58.000Z,2021-11-07T13:05:58.000Z
16230,2021-11-07T00:41:11.000Z,2021-11-07T01:01:11.000Z
16231,2021-11-07T15:53:13.000Z,2021-11-07T16:13:13.000Z
16232,2021-11-07T09:18:15.000Z,2021-11-07T09:38:15.000Z
16233,2021-11-07T05:58:05.000Z,2021-11-07T06:18:05.000Z
16234,2021-11-07T13:57:47.000Z,2021-11-07T14:17:47.000Z
16235,2021-11-07T20:46:29.000Z,2021-11-07T21:06:29.000Z
16236,2021-11-07T09:53:35.000Z,2021-11-07T10:13:35.000Z
16237,2021-11-07T00:46:26.000Z,2021-11-07T01:06:26.000Z
16238,2021-11-07T20:48:53.000Z,2021-11-07T21:08:53.000Z
16239,2021-11-07T11:45:22.000Z,2021-11-07T12:05:22.000Z
16240,2021-11-07T15:08:17.000Z,2021-11-07T15:28:17.000Z
16241,2021-11-07T06:00:17.000Z,2021-11-07T06:20:17.000Z
16242,2021-11-07T08:00:05.000Z,2021-11-07T08:20:05.000Z
16243,2021-11-07T00:31:28.000Z,2021-11-07T00:51:28.000Z
16244,2021-11-07T22:12:02.000Z,2021-11-07T22:32:02.000Z
16245,2021-11-07T07:47:46.000Z,2021-11-07T08:07:46.000Z
16246,2021-11-07T23:00:44.000Z,2021-11-07T23:20:44.000Z
16247,2021-11-07T04:27:21.000Z,2021-11-07T04:47:21.000Z
16248,2021-11-08T12:53:25.000Z,2021-11-08T13:13:25.000Z
16249,2021-11-08T04:14:27.000Z,2021-11-08T04:34:27.000Z
16250,2021-11-08T08:02:49.000Z,2021-11-08T08:22:49.000Z
16251,2021-11-08T12:03:23.000Z,2021-11-08T12:23:23.000Z
16252,2021-11-08T18:16:11.000Z,2021-11-08T18:36:11.000Z
16253,2021-11-08T04:29:40.000Z,2021-11-08T04:49:40.000Z
16254,2021-11-08T00:44:23.000Z,2021-11-08T01:04:23.000Z
16255,2021-11-08T22:44:37.000Z,2021-11-08T23:04:37.000Z
16256,2021-11-08T02:59:15.000Z,2021-11-08T03:19:15.000Z
16257,2021-11-08T07:31:51.000Z,2021-11-08T07:51:51.000Z
16258,2021-11-08T13:08:58.000Z,2021-11-08T13:28:58.000Z
16259,2021-11-08T19:39:56.000Z,2021-11-08T19:59:56.000Z
16260,2021-11-08T13:39:12.000Z,2021-11-08T13:59:12.000Z
16261,2021-11-08T02:45:12.000Z,2021-11-08T03:05:12.000Z
16262,2021-11-08T08:12:16.000Z,2021-11-08T08:32:16.000Z
16263,2021-11-08T10:00:59.000Z,2021-11-08T10:20:59.000Z
16264,2021-11-08T16:32:08.000Z,2021-11-08T16:52:08.000Z
16265,2021-11-08T21:44:16.000Z,2021-11-08T22:04:16.000Z
16266,2021-11-08T21:33:20.000Z,2021-11-08T21:53:20.000Z
16267,2021-11-08T02:44:22.000Z,2021-11-08T03:04:22.000Z
16268,2021-11-08T06:42:13.000Z,2021-11-08T07:02:13.000Z
16269,2021-11-08T04:28:06.000Z,2021-11-08T04:48:06.000Z
16270,2021-11-08T00:37:45.000Z,2021-11-08T00:57:45.000Z
16271,2021-11-08T03:13:06.000Z,2021-11-08T03:33:06.000Z
16272,2021-11-09T15:37:46.000Z,2021-11-09T15:57:46.000Z
16273,2021-11-09T12:22:18.000Z,2021-11-09T12:42:18.000Z
16274,2021-11-09T11:41:39.000Z,2021-11-09T12:01:39.000Z
16275,2021-11-09T12:12:07.000Z,2021-11-09T12:32:07.000Z
16276,2021-11-09T23:07:42.000Z,2021-11-09T23:27:42.000Z
16277,2021-11-09T00:54:59.000Z,2021-11-09T01:14:59.000Z
16278,2021-11-09T16:30:40.000Z,2021-11-09T16:50:40.000Z
16279,2021-11-09T01:43:29.000Z,2021-11-09T02:03:29.000Z
16280,2021-11-09T15:35:38.000Z,2021-11-09T15:55:38.000Z
16281,2021-11-09T14:28:42.000Z,2021-11-09T14:48:42.000Z
16282,2021-11-09T21:11:59.000Z,2021-11-09T21:31:59.000Z
16283,2021-11-09T13:16:07.000Z,2021-11-09T13:36:07.000Z
16284,2021-11-09T06:51:06.000Z,2021-11-09T07:11:06.000Z
16285,2021-11-09T18:12:49.000Z,2021-11-09T18:32:49.000Z
16286,2021-11-09T05:38:11.000Z,2021-11-09T05:58:11.000Z
16287,2021-11-09T23:35:17.000Z,2021-11-09T23:55:17.000Z
16288,2021-11-09T09:16:45.000Z,2021-11-09T09:36:45.000Z
16289,2021-11-09T03:46:32.000Z,2021-11-09T04:06:32.000Z
16290,2021-11-09T11:39:00.000Z,2021-11-09T11:59:00.000Z
16291,2021-11-09T18:34:11.000Z,2021-11-09T18:54:11.000Z
16292,2021-11-09T20:26:26.000Z,2021-11-09T20:46:26.000Z
16293,2021-11-09T10:07:55.000Z,2021-11-09T10:27:55.000Z
16294,2021-11-09T22:20:14.000Z,2021-11-09T22:40:14.000Z
16295,2021-11-09T21:27:39.000Z,2021-11-09T21:47:39.000Z
16296,2021-11-10T12:41:04.000Z,2021-11-10T13:01:04.000Z
16297,2021-11-10T06:13:56.000Z,2021-11-10T06:33:56.000Z
16298,2021-11-10T04:44:05.000Z,2021-11-10T05:04:05.000Z
16299,2021-11-10T08:51:41.000Z,2021-11-10T09:11:41.000Z
16300,2021-11-10T22:51:50.000Z,2021-11-10T23:11:50.000Z
16301,2021-11-10T20:48:49.000Z,2021-11-10T21:08:49.000Z
16302,2021-11-10T03:23:05.000Z,2021-11-10T03:43:05.000Z
16303,2021-11-10T15:48:11.000Z,2021-11-10T16:08:11.000Z
16304,2021-11-10T03:58:49.000Z,2021-11-10T04:18:49.000Z
16305,2021-11-10T19:56:01.000Z,2021-11-10T20:16:01.000Z
16306,2021-11-10T00:22:34.000Z,2021-11-10T00:42:34.000Z
16307,2021-11-10T22:34:21.000Z,2021-11-10T22:54:21.000Z
16308,2021-11-10T23:00:38.000Z,2021-11-10T23:20:38.000Z
16309,2021-11-10T04:49:21.000Z,2021-11-10T05:09:21.000Z
16310,2021-11-10T12:19:41.000Z,2021-11-10T12:39:41.000Z
16311,2021-11-10T03:36:24.000Z,2021-11-10T03:56:24.000Z
16312,2021-11-10T13:21:44.000Z,2021-11-10T13:41:44.000Z
16313,2021-11-10T17:49:24.000Z,2021-11-10T18:09:24.000Z
16314,2021-11-10T21:51:16.000Z,2021-11-10T22:11:16.000Z
16315,2021-11-10T19:47:38.000Z,2021-11-10T20:07:38.000Z
16316,2021-11-10T10:28:32.000Z,2021-11-10T10:48:32.000Z
16317,2021-11-10T04:31:37.000Z,2021-11-10T04:51:37.000Z
16318,2021-11-10T13:00:38.000Z,2021-11-10T13:20:38.000Z
16319,2021-11-10T23:36:31.000Z,2021-11-10T23:56:31.000Z
16320,2021-11-11T09:29:53.000Z,2021-11-11T09:49:53.000Z
16321,2021-11-11T22:23:45.000Z,2021-11-11T22:43:45.000Z
16322,2021-11-11T19:47:55.000Z,2021-11-11T20:07:55.000Z
16323,2021-11-11T13:20:12.000Z,2021-11-11T13:40:12.000Z
16324,2021-11-11T13:19:53.000Z,2021-11-11T13:39:53.000Z
16325,2021-11-11T18:32:21.000Z,2021-11-11T18:52:21.000Z
16326,2021-11-11T18:06:27.000Z,2021-11-11T18:26:27.000Z
16327,2021-11-11T10:57:46.000Z,2021-11-11T11:17:46.000Z
16328,2021-11-11T20:27:57.000Z,2021-11-11T20:47:57.000Z
16329,2021-11-11T17:23:47.000Z,2021-11-11T17:43:47.000Z
16330,2021-11-11T00:45:18.000Z,2021-11-11T01:05:18.000Z
16331,2021-11-11T11:07:04.000Z,2021-11-11T11:27:04.000Z
16332,2021-11-11T07:04:26.000Z,2021-11-11T07:24:26.000Z
16333,2021-11-11T00:25:04.000Z,2021-11-11T00:45:04.000Z
16334,2021-11-11T10:51:32.000Z,2021-11-11T11:11:32.000Z
16335,2021-11-11T10:16:03.000Z,2021-11-11T10:36:03.000Z
16336,2021-11-11T21:00:39.000Z,2021-11-11T21:20:39.000Z
16337,2021-11-11T05:29:56.000Z,2021-11-11T05:49:56.000Z
16338,2021-11-11T17:32:28.000Z,2021-11-11T17:52:28.000Z
16339,2021-11-11T20:22:37.000Z,2021-11-11T20:42:37.000Z
16340,2021-11-11T17:30:27.000Z,2021-11-11T17:50:27.000Z
16341,2021-11-11T17:47:53.000Z,2021-11-11T18:07:53.000Z
16342,2021-11-11T22:40:12.000Z,2021-11-11T23:00:12.000Z
16343,2021-11-11T10:17:11.000Z,2021-11-11T10:37:11.000Z
16344,2021-11-12T12:46:53.000Z,2021-11-12T13:06:53.000Z
16345,2021-11-12T22:18:53.000Z,2021-11-12T22:38:53.000Z
16346,2021-11-12T07:28:55.000Z,2021-11-12T07:48:55.000Z
16347,2021-11-12T20:46:40.000Z,2021-11-12T21:06:40.000Z
16348,2021-11-12T06:40:55.000Z,2021-11-12T07:00:55.000Z
16349,2021-11-12T06:59:49.000Z,2021-11-12T07:19:49.000Z
16350,2021-11-12T05:48:08.000Z,2021-11-12T06:08:08.000Z
16351,2021-11-12T11:42:15.000Z,2021-11-12T12:02:15.000Z
16352,2021-11-12T22:14:13.000Z,2021-11-12T22:34:13.000Z
16353,2021-11-12T19:15:26.000Z,2021-11-12T19:35:26.000Z
16354,2021-11-12T10:42:54.000Z,2021-11-12T11:02:54.000Z
16355,2021-11-12T15:55:44.000Z,2021-11-12T16:15:44.000Z
16356,2021-11-12T12:56:01.000Z,2021-11-12T13:16:01.000Z
16357,2021-11-12T05:18:45.000Z,2021-11-12T05:38:45.000Z
16358,2021-11-12T05:50:31.000Z,2021-11-12T06:10:31.000Z
16359,2021-11-12T14:23:15.000Z,2021-11-12T14:43:15.000Z
16360,2021-11-12T14:07:11.000Z,2021-11-12T14:27:11.000Z
16361,2021-11-12T06:35:44.000Z,2021-11-12T06:55:44.000Z
16362,2021-11-12T03:51:53.000Z,2021-11-12T04:11:53.000Z
16363,2021-11-12T01:29:57.000Z,2021-11-12T01:49:57.000Z
16364,2021-11-12T13:54:07.000Z,2021-11-12T14:14:07.000Z
16365,2021-11-12T01:18:17.000Z,2021-11-12T01:38:17.000Z
16366,2021-11-12T17:45:39.000Z,2021-11-12T18:05:39.000Z
16367,2021-11-12T14:06:29.000Z,2021-11-12T14:26:29.000Z
16368,2021-11-13T21:16:28.000Z,2021-11-13T21:36:28.000Z
16369,2021-11-13T09:09:05.000Z,2021-11-13T09:29:05.000Z
16370,2021-11-13T07:25:38.000Z,2021-11-13T07:45:38.000Z
16371,2021-11-13T12:32:01.000Z,2021-11-13T12:52:01.000Z
16372,2021-11-13T16:39:54.000Z,2021-11-13T16:59:54.000Z
16373,2021-11-13T17:32:07.000Z,2021-11-13T17:52:07.000Z
16374,2021-11-13T13:04:47.000Z,2021-11-13T13:24:47.000Z
16375,2021-11-13T08:06:52.000Z,2021-11-13T08:26:52.000Z
16376,2021-11-13T05:39:26.000Z,2021-11-13T05:59:26.000Z
16377,2021-11-13T11:34:51.000Z,2021-11-13T11:54:51.000Z
16378,2021-11-13T08:37:22.000Z,2021-11-13T08:57:22.000Z
16379,2021-11-13T22:13:39.000Z,2021-11-13T22:33:39.000Z
16380,2021-11-13T12:29:42.000Z,2021-11-13T12:49:42.000Z
16381,2021-11-13T10:15:47.000Z,2021-11-13T10:35:47.000Z
16382,2021-11-13T14:49:45.000Z,2021-11-13T15:09:45.000Z
16383,2021-11-13T09:45:54.000Z,2021-11-13T10:05:54.000Z
16384,2021-11-13T22:25:22.000Z,2021-11-13T22:45:22.000Z
16385,2021-11-13T13:47:30.000Z,2021-11-13T14:07:30.000Z
16386,2021-11-13T09:33:36.000Z,2021-11-13T09:53:36.000Z
16387,2021-11-13T03:35:00.000Z,2021-11-13T03:55:00.000Z
16388,2021-11-13T20:12:50.000Z,2021-11-13T20:32:50.000Z
16389,2021-11-13T00:11:29.000Z,2021-11-13T00:31:29.000Z
16390,2021-11-13T19:53:19.000Z,2021-11-13T20:13:19.000Z
16391,2021-11-13T14:49:18.000Z,2021-11-13T15:09:18.000Z
16392,2021-11-14T07:03:30.000Z,2021-11-14T07:23:30.000Z
16393,2021-11-14T03:43:36.000Z,2021-11-14T04:03:36.000Z
16394,2021-11-14T03:55:34.000Z,2021-11-14T04:15:34.000Z
16395,2021-11-14T22:43:25.000Z,2021-11-14T23:03:25.000Z
16396,2021-11-14T03:26:32.000Z,2021-11-14T03:46:32.000Z
16397,2021-11-14T11:21:50.000Z,2021-11-14T11:41:50.000Z
16398,2021-11-14T20:15:25.000Z,2021-11-14T20:35:25.000Z
16399,2021-11-14T12:59:26.000Z,2021-11-14T13:19:26.000Z
16400,2021-11-14T11:46:02.000Z,2021-11-14T12:06:02.000Z
16401,2021-11-14T10:17:40.000Z,2021-11-14T10:37:40.000Z
16402,2021-11-14T12:11:06.000Z,2021-11-14T12:31:06.000Z
16403,2021-11-14T11:59:29.000Z,2021-11-14T12:19:29.000Z
16404,2021-11-14T23:33:06.000Z,2021-11-14T23:53:06.000Z
16405,2021-11-14T06:10:01.000Z,2021-11-14T06:30:01.000Z
16406,2021-11-14T01:41:27.000Z,2021-11-14T02:01:27.000Z
16407,2021-11-14T20:01:01.000Z,2021-11-14T20:21:01.000Z
16408,2021-11-14T15:20:35.000Z,2021-11-14T15:40:35.000Z
16409,2021-11-14T02:04:16.000Z,2021-11-14T02:24:16.000Z
16410,2021-11-14T15:48:21.000Z,2021-11-14T16:08:21.000Z
16411,2021-11-14T13:08:07.000Z,2021-11-14T13:28:07.000Z
16412,2021-11-14T12:35:20.000Z,2021-11-14T12:55:20.000Z
16413,2021-11-14T19:09:36.000Z,2021-11-14T19:29:36.000Z
16414,2021-11-14T12:31:35.000Z,2021-11-14T12:51:35.000Z
16415,2021-11-14T13:02:01.000Z,2021-11-14T13:22:01.000Z
16416,2021-11-15T00:54:39.000Z,2021-11-15T01:14:39.000Z
16417,2021-11-15T16:52:20.000Z,2021-11-15T17:12:20.000Z
16418,2021-11-15T10:23:11.000Z,2021-11-15T10:43:11.000Z
16419,2021-11-15T20:24:49.000Z,2021-11-15T20:44:49.000Z
16420,2021-11-15T09:26:58.000Z,2021-11-15T09:46:58.000Z
16421,2021-11-15T12:17:11.000Z,2021-11-15T12:37:11.000Z
16422,2021-11-15T06:12:52.000Z,2021-11-15T06:32:52.000Z
16423,2021-11-15T17:12:28.000Z,2021-11-15T17:32:28.000Z
16424,2021-11-15T14:13:47.000Z,2021-11-15T14:33:47.000Z
16425,2021-11-15T17:48:02.000Z,2021-11-15T18:08:02.000Z
16426,2021-11-15T15:56:59.000Z,2021-11-15T16:16:59.000Z
16427,2021-11-15T02:19:49.000Z,2021-11-15T02:39:49.000Z
16428,2021-11-15T06:17:49.000Z,2021-11-15T06:37:49.000Z
16429,2021-11-15T07:20:09.000Z,2021-11-15T07:40:09.000Z
16430,2021-11-15T13:00:11.000Z,2021-11-15T13:20:11.000Z
16431,2021-11-15T23:43:46.000Z,2021-11-16T00:03:46.000Z
16432,2021-11-15T19:43:31.000Z,2021-11-15T20:03:31.000Z
16433,2021-11-15T12:19:39.000Z,2021-11-15T12:39:39.000Z
16434,2021-11-15T08:56:06.000Z,2021-11-15T09:16:06.000Z
16435,2021-11-15T09:37:14.000Z,2021-11-15T09:57:14.000Z
16436,2021-11-15T05:36:23.000Z,2021-11-15T05:56:23.000Z
16437,2021-11-15T08:31:58.000Z,2021-11-15T08:51:58.000Z
16438,2021-11-15T15:16:11.000Z,2021-11-15T15:36:11.000Z
16439,2021-11-15T03:48:54.000Z,2021-11-15T04:08:54.000Z
16440,2021-11-16T14:50:12.000Z,2021-11-16T15:10:12.000Z
16441,2021-11-16T08:52:21.000Z,2021-11-16T09:12:21.000Z
16442,2021-11-16T13:11:05.000Z,2021-11-16T13:31:05.000Z
16443,2021-11-16T20:50:24.000Z,2021-11-16T21:10:24.000Z
16444,2021-11-16T02:47:00.000Z,2021-11-16T03:07:00.000Z
16445,2021-11-16T06:51:36.000Z,2021-11-16T07:11:36.000Z
16446,2021-11-16T03:17:17.000Z,2021-11-16T03:37:17.000Z
16447,2021-11-16T11:43:26.000Z,2021-11-16T12:03:26.000Z
16448,2021-11-16T18:52:35.000Z,2021-11-16T19:12:35.000Z
16449,2021-11-16T10:11:06.000Z,2021-11-16T10:31:06.000Z
16450,2021-11-16T10:15:22.000Z,2021-11-16T10:35:22.000Z
16451,2021-11-16T08:53:05.000Z,2021-11-16T09:13:05.000Z
16452,2021-11-16T07:37:56.000Z,2021-11-16T07:57:56.000Z
16453,2021-11-16T05:02:32.000Z,2021-11-16T05:22:32.000Z
16454,2021-11-16T19:33:51.000Z,2021-11-16T19:53:51.000Z
16455,2021-11-16T12:56:09.000Z,2021-11-16T13:16:09.000Z
16456,2021-11-16T16:05:03.000Z,2021-11-16T16:25:03.000Z
16457,2021-11-16T10:00:38.000Z,2021-11-16T10:20:38.000Z
16458,2021-11-16T22:34:46.000Z,2021-11-16T22:54:46.000Z
16459,2021-11-16T11:56:31.000Z,2021-11-16T12:16:31.000Z
16460,2021-11-16T07:02:58.000Z,2021-11-16T07:22:58.000Z
16461,2021-11-16T13:01:16.000Z,2021-11-16T13:21:16.000Z
16462,2021-11-16T01:43:03.000Z,2021-11-16T02:03:03.000Z
16463,2021-11-16T15:06:22.000Z,2021-11-16T15:26:22.000Z
16464,2021-11-17T11:59:52.000Z,2021-11-17T12:19:52.000Z
16465,2021-11-17T16:41:28.000Z,2021-11-17T17:01:28.000Z
16466,2021-11-17T08:32:14.000Z,2021-11-17T08:52:14.000Z
16467,2021-11-17T17:03:02.000Z,2021-11-17T17:23:02.000Z
16468,2021-11-17T03:44:41.000Z,2021-11-17T04:04:41.000Z
16469,2021-11-17T16:06:44.000Z,2021-11-17T16:26:44.000Z
16470,2021-11-17T07:04:33.000Z,2021-11-17T07:24:33.000Z
16471,2021-11-17T09:01:19.000Z,2021-11-17T09:21:19.000Z
16472,2021-11-17T10:53:53.000Z,2021-11-17T11:13:53.000Z
16473,2021-11-17T08:16:09.000Z,2021-11-17T08:36:09.000Z
16474,2021-11-17T19:07:19.000Z,2021-11-17T19:27:19.000Z
16475,2021-11-17T12:50:43.000Z,2021-11-17T13:10:43.000Z
16476,2021-11-17T17:53:50.000Z,2021-11-17T18:13:50.000Z
16477,2021-11-17T12:20:59.000Z,2021-11-17T12:40:59.000Z
16478,2021-11-17T00:59:14.000Z,2021-11-17T01:19:14.000Z
16479,2021-11-17T02:51:33.000Z,2021-11-17T03:11:33.000Z
16480,2021-11-17T16:31:04.000Z,2021-11-17T16:51:04.000Z
16481,2021-11-17T01:55:23.000Z,2021-11-17T02:15:23.000Z
16482,2021-11-17T08:08:54.000Z,2021-11-17T08:28:54.000Z
16483,2021-11-17T19:28:07.000Z,2021-11-17T19:48:07.000Z
16484,2021-11-17T15:06:16.000Z,2021-11-17T15:26:16.000Z
16485,2021-11-17T02:17:45.000Z,2021-11-17T02:37:45.000Z
16486,2021-11-17T10:23:30.000Z,2021-11-17T10:43:30.000Z
16487,2021-11-17T12:47:43.000Z,2021-11-17T13:07:43.000Z
16488,2021-11-18T04:32:27.000Z,2021-11-18T04:52:27.000Z
16489,2021-11-18T20:23:49.000Z,2021-11-18T20:43:49.000Z
16490,2021-11-18T14:00:06.000Z,2021-11-18T14:20:06.000Z
16491,2021-11-18T02:07:44.000Z,2021-11-18T02:27:44.000Z
16492,2021-11-18T06:28:04.000Z,2021-11-18T06:48:04.000Z
16493,2021-11-18T21:22:37.000Z,2021-11-18T21:42:37.000Z
16494,2021-11-18T22:21:02.000Z,2021-11-18T22:41:02.000Z
16495,2021-11-18T21:19:58.000Z,2021-11-18T21:39:58.000Z
16496,2021-11-18T00:52:11.000Z,2021-11-18T01:12:11.000Z
16497,2021-11-18T06:28:49.000Z,2021-11-18T06:48:49.000Z
16498,2021-11-18T19:01:23.000Z,2021-11-18T19:21:23.000Z
16499,2021-11-18T05:45:15.000Z,2021-11-18T06:05:15.000Z
